state,timestamp,confirmed,recovered,deaths,active,newConfirmed,newRecovered,newDeaths,Days,growthRate,movingAvg,doublingTime
Telengana,04-30-2020,1012.0,367.0,26.0,619.0,0.0,0.0,0.0,52.0,0.0,0.007596836529158469,92.0
Telengana,05-01-2020,1039.0,441.0,26.0,572.0,27.0,74.0,0.0,53.0,0.0266798418972332,0.007836813943048925,89.0
Telengana,05-02-2020,1057.0,441.0,26.0,590.0,18.0,0.0,0.0,54.0,0.017324350336862367,0.010311721134029265,68.0
Telengana,05-03-2020,1063.0,458.0,28.0,577.0,6.0,17.0,2.0,55.0,0.005676442762535478,0.010106381366075565,69.0
Telengana,05-04-2020,1082.0,490.0,29.0,563.0,19.0,32.0,1.0,56.0,0.017873941674506115,0.011074101735029806,63.0
Tripura,04-06-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tripura,04-07-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Tripura,04-08-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Tripura,04-09-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Tripura,04-10-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Tripura,04-11-2020,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
Tripura,04-12-2020,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Tripura,04-13-2020,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.14285714285714285,5.0
Tripura,04-14-2020,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.14285714285714285,5.0
Tripura,04-15-2020,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.14285714285714285,5.0
Tripura,04-16-2020,2.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.14285714285714285,5.0
Tripura,04-17-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.14285714285714285,5.0
Tripura,04-18-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Tripura,04-19-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Tripura,04-20-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Tripura,04-21-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
Tripura,04-22-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Tripura,04-23-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
Tripura,04-24-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Tripura,04-25-2020,2.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
Tripura,04-26-2020,2.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0
Tripura,04-27-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
Tripura,04-28-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Tripura,04-29-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
Tripura,04-30-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Tripura,05-01-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
Tripura,05-02-2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
Tripura,05-03-2020,4.0,2.0,0.0,2.0,2.0,0.0,0.0,27.0,1.0,0.14285714285714285,5.0
Tripura,05-04-2020,16.0,2.0,0.0,14.0,12.0,0.0,0.0,28.0,3.0,0.5714285714285714,2.0
Uttar Pradesh,03-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,03-10-2020,9.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,03-11-2020,9.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,03-12-2020,11.0,0.0,0.0,11.0,2.0,0.0,0.0,3.0,0.2222222222222222,0.0,0.0
Uttar Pradesh,03-13-2020,11.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0
Uttar Pradesh,03-14-2020,12.0,5.0,0.0,7.0,1.0,0.0,0.0,5.0,0.09090909090909091,0.0,0.0
Uttar Pradesh,03-15-2020,13.0,5.0,0.0,8.0,1.0,0.0,0.0,6.0,0.08333333333333333,0.0,0.0
Uttar Pradesh,03-16-2020,13.0,5.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.05663780663780664,13.0
Uttar Pradesh,03-17-2020,15.0,5.0,0.0,10.0,2.0,0.0,0.0,8.0,0.15384615384615385,0.07861582861582862,9.0
Uttar Pradesh,03-18-2020,16.0,5.0,0.0,11.0,1.0,0.0,0.0,9.0,0.06666666666666667,0.08813963813963814,8.0
Uttar Pradesh,03-19-2020,19.0,9.0,0.0,10.0,3.0,4.0,0.0,10.0,0.1875,0.08317932067932068,9.0
Uttar Pradesh,03-20-2020,23.0,9.0,0.0,14.0,4.0,0.0,0.0,11.0,0.21052631578947367,0.1132545086492455,6.0
Uttar Pradesh,03-21-2020,24.0,9.0,0.0,15.0,1.0,0.0,0.0,12.0,0.043478260869565216,0.1064786757864561,7.0
Uttar Pradesh,03-22-2020,27.0,9.0,0.0,18.0,3.0,0.0,0.0,13.0,0.125,0.11243105673883705,7.0
Uttar Pradesh,03-23-2020,31.0,9.0,0.0,22.0,4.0,0.0,0.0,14.0,0.14814814814814814,0.1335950779028582,6.0
Uttar Pradesh,03-24-2020,33.0,11.0,0.0,22.0,2.0,2.0,0.0,15.0,0.06451612903225806,0.1208336457865874,6.0
Uttar Pradesh,03-25-2020,37.0,11.0,0.0,26.0,4.0,0.0,0.0,16.0,0.12121212121212122,0.1286258535787952,6.0
Uttar Pradesh,03-26-2020,41.0,11.0,0.0,30.0,4.0,0.0,0.0,17.0,0.10810810810810811,0.11728415473709634,6.0
Uttar Pradesh,03-27-2020,41.0,11.0,0.0,30.0,0.0,0.0,0.0,18.0,0.0,0.08720896676717153,8.0
Uttar Pradesh,03-28-2020,55.0,11.0,0.0,44.0,14.0,0.0,0.0,19.0,0.34146341463414637,0.129778274447826,6.0
Uttar Pradesh,03-29-2020,65.0,11.0,0.0,54.0,10.0,0.0,0.0,20.0,0.18181818181818182,0.13789515756470913,5.0
Uttar Pradesh,03-30-2020,82.0,11.0,0.0,71.0,17.0,0.0,0.0,21.0,0.26153846153846155,0.1540937737633253,5.0
Uttar Pradesh,03-31-2020,101.0,14.0,0.0,87.0,19.0,3.0,0.0,22.0,0.23170731707317074,0.17797822919774142,4.0
Uttar Pradesh,04-01-2020,103.0,14.0,2.0,87.0,2.0,0.0,2.0,23.0,0.019801980198019802,0.16349106619572693,5.0
Uttar Pradesh,04-02-2020,113.0,14.0,2.0,97.0,10.0,0.0,0.0,24.0,0.0970873786407767,0.16191667627182244,5.0
Uttar Pradesh,04-03-2020,172.0,14.0,2.0,156.0,59.0,0.0,0.0,25.0,0.5221238938053098,0.23650580395829524,3.0
Uttar Pradesh,04-04-2020,174.0,19.0,2.0,153.0,2.0,5.0,0.0,26.0,0.011627906976744186,0.1893864457215235,4.0
Uttar Pradesh,04-05-2020,227.0,19.0,2.0,206.0,53.0,0.0,0.0,27.0,0.3045977011494253,0.20692637705455824,4.0
Uttar Pradesh,04-06-2020,305.0,21.0,3.0,281.0,78.0,2.0,1.0,28.0,0.3436123348017621,0.2186512160921726,4.0
Uttar Pradesh,04-07-2020,305.0,21.0,3.0,281.0,0.0,0.0,0.0,29.0,0.0,0.1855501707960054,4.0
Uttar Pradesh,04-08-2020,343.0,26.0,3.0,314.0,38.0,5.0,0.0,30.0,0.12459016393442623,0.20051991132977773,4.0
Uttar Pradesh,04-09-2020,410.0,31.0,4.0,375.0,67.0,5.0,1.0,31.0,0.19533527696793002,0.21455532537651392,4.0
Uttar Pradesh,04-10-2020,431.0,32.0,4.0,395.0,21.0,1.0,0.0,32.0,0.05121951219512195,0.1472832708607728,5.0
Uttar Pradesh,04-11-2020,433.0,32.0,4.0,397.0,2.0,0.0,0.0,33.0,0.004640371229698376,0.14628505146833767,5.0
Uttar Pradesh,04-12-2020,452.0,45.0,5.0,402.0,19.0,13.0,1.0,34.0,0.04387990762124711,0.10903965239288364,7.0
Uttar Pradesh,04-13-2020,483.0,47.0,5.0,431.0,31.0,2.0,0.0,35.0,0.06858407079646017,0.06974990039212622,10.0
Uttar Pradesh,04-14-2020,657.0,49.0,5.0,603.0,174.0,2.0,0.0,36.0,0.36024844720496896,0.12121396427855036,6.0
Uttar Pradesh,04-15-2020,735.0,51.0,11.0,673.0,78.0,2.0,6.0,37.0,0.1187214611872146,0.12037557817180584,6.0
Uttar Pradesh,04-16-2020,773.0,68.0,13.0,692.0,38.0,17.0,2.0,38.0,0.05170068027210884,0.09985635007240282,7.0
Uttar Pradesh,04-17-2020,846.0,74.0,14.0,758.0,73.0,6.0,1.0,39.0,0.0944372574385511,0.10603031367860698,7.0
Uttar Pradesh,04-18-2020,969.0,86.0,14.0,869.0,123.0,12.0,0.0,40.0,0.1453900709219858,0.12613741363464806,6.0
Uttar Pradesh,04-19-2020,1084.0,108.0,17.0,959.0,115.0,22.0,3.0,41.0,0.11867905056759546,0.13682300548412638,5.0
Uttar Pradesh,04-20-2020,1176.0,129.0,17.0,1030.0,92.0,21.0,0.0,42.0,0.08487084870848709,0.13914968804298739,5.0
Uttar Pradesh,04-21-2020,1294.0,140.0,20.0,1134.0,118.0,11.0,3.0,43.0,0.10034013605442177,0.10201992930719493,7.0
Uttar Pradesh,04-22-2020,1412.0,165.0,21.0,1226.0,118.0,25.0,1.0,44.0,0.09119010819165378,0.09808687887925767,7.0
Uttar Pradesh,04-23-2020,1509.0,187.0,21.0,1301.0,97.0,22.0,0.0,45.0,0.06869688385269122,0.100514907962198,7.0
Uttar Pradesh,04-24-2020,1604.0,206.0,24.0,1374.0,95.0,19.0,3.0,46.0,0.06295559973492379,0.09601752829025124,8.0
Uttar Pradesh,04-25-2020,1778.0,248.0,26.0,1504.0,174.0,42.0,2.0,47.0,0.1084788029925187,0.09074449001461307,8.0
Uttar Pradesh,04-26-2020,1843.0,289.0,29.0,1525.0,65.0,41.0,3.0,48.0,0.03655793025871766,0.07901290139905912,9.0
Uttar Pradesh,04-27-2020,1955.0,335.0,31.0,1589.0,112.0,46.0,2.0,49.0,0.060770482908301685,0.07556999199903262,10.0
Uttar Pradesh,04-28-2020,2043.0,400.0,31.0,1612.0,88.0,65.0,0.0,50.0,0.04501278772378517,0.06766608509465596,11.0
Uttar Pradesh,04-29-2020,2115.0,477.0,36.0,1602.0,72.0,77.0,5.0,51.0,0.03524229074889868,0.05967353974569095,12.0
Uttar Pradesh,04-30-2020,2203.0,513.0,39.0,1651.0,88.0,36.0,3.0,52.0,0.04160756501182033,0.05580363705413797,13.0
Uttar Pradesh,05-01-2020,2281.0,555.0,41.0,1685.0,78.0,42.0,2.0,53.0,0.035406264185202,0.051868017689891986,14.0
Uttar Pradesh,05-02-2020,2455.0,656.0,43.0,1756.0,174.0,101.0,2.0,54.0,0.07628233231039018,0.04726852187815934,15.0
Uttar Pradesh,05-03-2020,2626.0,698.0,43.0,1885.0,171.0,42.0,0.0,55.0,0.06965376782077393,0.051996498672738804,14.0
Uttar Pradesh,05-04-2020,2645.0,754.0,43.0,1848.0,19.0,56.0,0.0,56.0,0.0072353389185072356,0.04434862095991103,16.0
Uttarakhand,03-14-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,03-15-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttarakhand,03-16-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Uttarakhand,03-17-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Uttarakhand,03-18-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Uttarakhand,03-19-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Uttarakhand,03-20-2020,3.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0
Uttarakhand,03-21-2020,3.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.2857142857142857,3.0
Uttarakhand,03-22-2020,3.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.2857142857142857,3.0
Uttarakhand,03-23-2020,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.2857142857142857,3.0
Uttarakhand,03-24-2020,4.0,0.0,0.0,4.0,1.0,0.0,0.0,10.0,0.3333333333333333,0.33333333333333337,2.0
Uttarakhand,03-25-2020,4.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.33333333333333337,2.0
Uttarakhand,03-26-2020,5.0,0.0,0.0,5.0,1.0,0.0,0.0,12.0,0.25,0.36904761904761907,2.0
Uttarakhand,03-27-2020,5.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.08333333333333336,9.0
Uttarakhand,03-28-2020,5.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.08333333333333336,9.0
Uttarakhand,03-29-2020,7.0,2.0,0.0,5.0,2.0,2.0,0.0,15.0,0.4,0.1404761904761905,5.0
Uttarakhand,03-30-2020,7.0,2.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,0.1404761904761905,5.0
Uttarakhand,03-31-2020,7.0,2.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,0.09285714285714287,8.0
Uttarakhand,04-01-2020,7.0,2.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.09285714285714287,8.0
Uttarakhand,04-02-2020,7.0,2.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.05714285714285716,12.0
Uttarakhand,04-03-2020,10.0,2.0,0.0,8.0,3.0,0.0,0.0,20.0,0.42857142857142855,0.11836734693877553,6.0
Uttarakhand,04-04-2020,16.0,2.0,0.0,14.0,6.0,0.0,0.0,21.0,0.6,0.20408163265306126,4.0
Uttarakhand,04-05-2020,22.0,2.0,0.0,20.0,6.0,0.0,0.0,22.0,0.375,0.2005102040816327,4.0
Uttarakhand,04-06-2020,26.0,4.0,0.0,22.0,4.0,2.0,0.0,23.0,0.18181818181818182,0.22648423005565868,3.0
Uttarakhand,04-07-2020,31.0,5.0,0.0,26.0,5.0,1.0,0.0,24.0,0.19230769230769232,0.25395675752818614,3.0
Uttarakhand,04-08-2020,31.0,5.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,0.25395675752818614,3.0
Uttarakhand,04-09-2020,35.0,5.0,0.0,30.0,4.0,0.0,0.0,26.0,0.12903225806451613,0.2723899372516884,3.0
Uttarakhand,04-10-2020,35.0,5.0,0.0,30.0,0.0,0.0,0.0,27.0,0.0,0.21116544745577007,4.0
Uttarakhand,04-11-2020,35.0,5.0,0.0,30.0,0.0,0.0,0.0,28.0,0.0,0.12545116174148435,6.0
Uttarakhand,04-12-2020,35.0,5.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,0.07187973317005579,10.0
Uttarakhand,04-13-2020,35.0,5.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.045905707196029814,15.0
Uttarakhand,04-14-2020,35.0,7.0,0.0,28.0,0.0,2.0,0.0,31.0,0.0,0.01843317972350234,38.0
Uttarakhand,04-15-2020,37.0,9.0,0.0,28.0,2.0,2.0,0.0,32.0,0.05714285714285714,0.02659644502962479,26.0
Uttarakhand,04-16-2020,37.0,9.0,0.0,28.0,0.0,0.0,0.0,33.0,0.0,0.008163265306122483,85.0
Uttarakhand,04-17-2020,37.0,9.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,0.008163265306122483,85.0
Uttarakhand,04-18-2020,42.0,9.0,0.0,33.0,5.0,0.0,0.0,35.0,0.13513513513513514,0.02746828461114179,26.0
Uttarakhand,04-19-2020,42.0,9.0,0.0,33.0,0.0,0.0,0.0,36.0,0.0,0.02746828461114179,26.0
Uttarakhand,04-20-2020,44.0,11.0,0.0,33.0,2.0,2.0,0.0,37.0,0.047619047619047616,0.03427100569957716,21.0
Uttarakhand,04-21-2020,46.0,18.0,0.0,28.0,2.0,7.0,0.0,38.0,0.045454545454545456,0.040764512193083656,17.0
Uttarakhand,04-22-2020,46.0,19.0,0.0,27.0,0.0,1.0,0.0,39.0,0.0,0.03260124688696121,22.0
Uttarakhand,04-23-2020,46.0,23.0,0.0,23.0,0.0,4.0,0.0,40.0,0.0,0.03260124688696121,22.0
Uttarakhand,04-24-2020,47.0,24.0,0.0,23.0,1.0,1.0,0.0,41.0,0.021739130434782608,0.03570683694907301,20.0
Uttarakhand,04-25-2020,48.0,25.0,0.0,23.0,1.0,1.0,0.0,42.0,0.02127659574468085,0.019441331321865256,36.0
Uttarakhand,04-26-2020,50.0,26.0,0.0,24.0,2.0,1.0,0.0,43.0,0.041666666666666664,0.025393712274246204,28.0
Uttarakhand,04-27-2020,51.0,33.0,0.0,18.0,1.0,7.0,0.0,44.0,0.02,0.021448134042953686,33.0
Uttarakhand,04-28-2020,51.0,33.0,0.0,18.0,0.0,0.0,0.0,45.0,0.0,0.014954627549447194,47.0
Uttarakhand,04-29-2020,54.0,34.0,0.0,20.0,3.0,1.0,0.0,46.0,0.058823529411764705,0.02335798889398501,30.0
Uttarakhand,04-30-2020,55.0,36.0,0.0,19.0,1.0,2.0,0.0,47.0,0.018518518518518517,0.026003491539487656,27.0
Uttarakhand,05-01-2020,57.0,36.0,0.0,21.0,2.0,0.0,0.0,48.0,0.03636363636363636,0.02809270667218105,25.0
Uttarakhand,05-02-2020,58.0,37.0,0.0,21.0,1.0,1.0,0.0,49.0,0.017543859649122806,0.0275594586585299,25.0
Uttarakhand,05-03-2020,59.0,39.0,0.0,20.0,1.0,2.0,0.0,50.0,0.017241379310344827,0.024070131893341066,29.0
Uttarakhand,05-04-2020,60.0,39.0,0.0,21.0,1.0,0.0,0.0,51.0,0.01694915254237288,0.023634296542251482,30.0
West Bengal,03-17-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,03-18-2020,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
West Bengal,03-19-2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
West Bengal,03-20-2020,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
West Bengal,03-21-2020,3.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.5,0.0,0.0
West Bengal,03-22-2020,4.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.3333333333333333,0.0,0.0
West Bengal,03-23-2020,7.0,0.0,1.0,6.0,3.0,0.0,1.0,6.0,0.75,0.0,0.0
West Bengal,03-24-2020,9.0,0.0,1.0,8.0,2.0,0.0,0.0,7.0,0.2857142857142857,0.40986394557823125,2.0
West Bengal,03-25-2020,9.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,0.40986394557823125,2.0
West Bengal,03-26-2020,10.0,0.0,1.0,9.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.4257369614512471,2.0
West Bengal,03-27-2020,10.0,0.0,1.0,9.0,0.0,0.0,0.0,10.0,0.0,0.28287981859410427,3.0
West Bengal,03-28-2020,15.0,0.0,1.0,14.0,5.0,0.0,0.0,11.0,0.5,0.28287981859410427,3.0
West Bengal,03-29-2020,18.0,0.0,1.0,17.0,3.0,0.0,0.0,12.0,0.2,0.26383219954648524,3.0
West Bengal,03-30-2020,22.0,0.0,1.0,21.0,4.0,0.0,0.0,13.0,0.2222222222222222,0.18843537414965983,4.0
West Bengal,03-31-2020,26.0,0.0,2.0,24.0,4.0,0.0,1.0,14.0,0.18181818181818182,0.17359307359307355,4.0
West Bengal,04-01-2020,37.0,6.0,3.0,28.0,11.0,6.0,1.0,15.0,0.4230769230769231,0.234032634032634,3.0
West Bengal,04-02-2020,53.0,6.0,3.0,44.0,16.0,0.0,0.0,16.0,0.43243243243243246,0.2799356799356799,3.0
West Bengal,04-03-2020,63.0,6.0,3.0,54.0,10.0,0.0,0.0,17.0,0.18867924528301888,0.30688985783325406,3.0
West Bengal,04-04-2020,69.0,6.0,3.0,60.0,6.0,0.0,0.0,18.0,0.09523809523809523,0.24906672858155338,3.0
West Bengal,04-05-2020,80.0,10.0,3.0,67.0,11.0,4.0,0.0,19.0,0.15942028985507245,0.24326962713227804,3.0
West Bengal,04-06-2020,80.0,10.0,3.0,67.0,0.0,0.0,0.0,20.0,0.0,0.21152359538624627,4.0
West Bengal,04-07-2020,91.0,13.0,3.0,75.0,11.0,3.0,0.0,21.0,0.1375,0.20519242655507744,4.0
West Bengal,04-08-2020,99.0,13.0,5.0,81.0,8.0,0.0,2.0,22.0,0.08791208791208792,0.1573117358172438,5.0
West Bengal,04-09-2020,103.0,16.0,5.0,82.0,4.0,3.0,0.0,23.0,0.04040404040404041,0.1013076798131878,7.0
West Bengal,04-10-2020,116.0,16.0,5.0,95.0,13.0,0.0,0.0,24.0,0.1262135922330097,0.09238401509175793,8.0
West Bengal,04-11-2020,126.0,16.0,5.0,105.0,10.0,0.0,0.0,25.0,0.08620689655172414,0.09109384385084777,8.0
West Bengal,04-12-2020,134.0,19.0,5.0,110.0,8.0,3.0,0.0,26.0,0.06349206349206349,0.07738981151327508,9.0
West Bengal,04-13-2020,152.0,29.0,7.0,116.0,18.0,10.0,2.0,27.0,0.13432835820895522,0.09657957697169725,8.0
West Bengal,04-14-2020,190.0,36.0,7.0,147.0,38.0,7.0,0.0,28.0,0.25,0.11265100554312582,6.0
West Bengal,04-15-2020,213.0,37.0,7.0,169.0,23.0,1.0,0.0,29.0,0.12105263157894737,0.11738536892410575,6.0
West Bengal,04-16-2020,231.0,42.0,7.0,182.0,18.0,5.0,0.0,30.0,0.08450704225352113,0.12368579775974585,6.0
West Bengal,04-17-2020,255.0,51.0,10.0,194.0,24.0,9.0,3.0,31.0,0.1038961038961039,0.12049758514018787,6.0
West Bengal,04-18-2020,287.0,55.0,10.0,222.0,32.0,4.0,0.0,32.0,0.12549019607843137,0.1261094850725746,6.0
West Bengal,04-19-2020,310.0,62.0,12.0,236.0,23.0,7.0,2.0,33.0,0.08013937282229965,0.1284876721197512,6.0
West Bengal,04-20-2020,339.0,66.0,12.0,261.0,29.0,4.0,0.0,34.0,0.0935483870967742,0.1226619619608682,6.0
West Bengal,04-21-2020,392.0,73.0,12.0,307.0,53.0,7.0,0.0,35.0,0.15634218289085547,0.10928227380241899,7.0
West Bengal,04-22-2020,423.0,73.0,15.0,335.0,31.0,0.0,3.0,36.0,0.07908163265306123,0.10328641681300668,7.0
West Bengal,04-23-2020,456.0,79.0,15.0,362.0,33.0,6.0,0.0,37.0,0.07801418439716312,0.10235886569066983,7.0
West Bengal,04-24-2020,514.0,103.0,15.0,396.0,58.0,24.0,0.0,38.0,0.12719298245614036,0.10568699119924647,7.0
West Bengal,04-25-2020,571.0,103.0,18.0,450.0,57.0,0.0,3.0,39.0,0.11089494163424124,0.10360195485007646,7.0
West Bengal,04-26-2020,611.0,105.0,18.0,488.0,40.0,2.0,0.0,40.0,0.07005253940455342,0.10216097864754128,7.0
West Bengal,04-27-2020,649.0,105.0,20.0,524.0,38.0,0.0,2.0,41.0,0.062193126022913256,0.09768165563698973,7.0
West Bengal,04-28-2020,697.0,109.0,20.0,568.0,48.0,4.0,0.0,42.0,0.07395993836671803,0.08591276356211296,8.0
West Bengal,04-29-2020,725.0,119.0,22.0,584.0,28.0,10.0,2.0,43.0,0.040172166427546625,0.08035426838703943,9.0
West Bengal,04-30-2020,758.0,124.0,22.0,612.0,33.0,5.0,0.0,44.0,0.04551724137931035,0.07571184795591761,9.0
West Bengal,05-01-2020,795.0,139.0,33.0,623.0,37.0,15.0,11.0,45.0,0.048812664907651716,0.06451465973470495,11.0
West Bengal,05-02-2020,795.0,139.0,33.0,623.0,0.0,0.0,0.0,46.0,0.0,0.048672525215527625,15.0
West Bengal,05-03-2020,922.0,151.0,33.0,738.0,127.0,12.0,0.0,47.0,0.15974842767295597,0.061486223539585126,12.0
West Bengal,05-04-2020,963.0,151.0,35.0,777.0,41.0,0.0,2.0,48.0,0.044468546637744036,0.058954140770275235,12.0
